,title,bytes
1785,Jackknife Bascule Bridge,0
1786,Jannowitzbrücke,0
1787,Kentucky and Indiana Terminal Bridge,0
1788,Keokuk Municipal Bridge,0
1789,Kettle Falls Railroad Bridge,0
1790,Metropolis Bridge,0
1791,Perrine Bridge,0
1792,Philadelphia and Reading Railroad Bridge (Susquehanna River),0
1793,Pont Ferroviaire Saint-Laurent,0
1794,Puente de Alconétar,0
1795,Riparia Bridge,0
1796,Ramspolbrug,0
1797,Salmon Bay Bridge,0
1798,Sandridge Bridge,0
1799,Soo Line High Bridge,0
1800,Stoney Creek Bridge,0
1801,Stößenseebrücke,0
1802,Tausendfüßler (Düsseldorf),0
1803,Annie’s Arboretum,0
1804,Felsengarten Sanspareil,0
1805,Hagapark,0
1806,Hidcote Manor Garden,0
1807,Japanischer Garten (Kaiserslautern),0
1808,Jüdischer Friedhof (Gymnich),0
1809,Jüdische Friedhöfe in Lippstadt,0
1810,Jüdische Friedhöfe in Trier,0
1811,Millennium Park,0
1812,Nationalfriedhof Arlington,0
1813,Nordfriedhof (Düsseldorf),0
1814,Oakland Cemetery,0
1815,Sankt Marxer Friedhof,0
1816,Schlosspark Nymphenburg,0
1817,Südfriedhof (Köln),0
1818,Südwestkirchhof Stahnsdorf,0
1819,Tierpark Berlin,0
1820,Tierpark Sababurg,0
1821,Zwinger (Dresden),0
1822,Abtei Altenberg,0
1823,Alte Trinitatiskirche (Leipzig),0
1824,Bamberger Dom,0
1825,Basilika (Bautyp),0
1826,Simultankirche Bechtolsheim,0
1827,Braunschweiger Dom,0
1828,Christ-Erlöser-Kathedrale (Moskau),0
1829,Doberaner Münster,0
1830,Dom St. Blasien,0
1831,Dorfkirche Schmargendorf (Berlin),0
1832,Dorfkirche Tempelhof,0
1833,Dreifaltigkeitskloster von Sergijew Possad,0
1834,Ehemalige Hauptkirche St. Nikolai (Hamburg),0
1835,Einhardsbasilika (Steinbach),0
1836,Erasmuskapelle (Kempten),0
1837,Evangelische Kirche Fronhausen,0
1838,Evangelische Kirche Großen-Buseck,0
1839,Evangelische Kirche Großen-Linden,0
1840,Evangelische Kirche (Grüningen),0
1841,Evangelische Kirche Konz-Karthaus,0
1842,Evangelische Kirche Leihgestern,0
1843,Evangelische Kirche (Saarburg),0
1844,Evangelische Stadtkirche (Hungen),0
1845,Evangelisch-reformierte Kirche Holzheim,0
1846,Feldkirche (Neuwied),0
1847,Filialkirche St. Radegund am heiligen Wasser,0
1848,Frauenkirche (Dresden),0
1849,Fridolinsmünster,0
1850,Friedenskirche (Hürth),0
1851,Gedächtniskirche der Protestation (Speyer),0
1852,Georgskapelle (Bonn),0
1853,Grazer Kalvarienberg,0
1854,Dom zu Gurk,0
1855,Heiliggeistkirche (Heidelberg),0
1856,Israelitischer Tempel (Hamburg),0
1857,Johanniskirche (Plauen),0
1858,Kaiser-Friedrich-Gedächtniskirche,0
1859,Kaiserdom St. Bartholomäus,0
1860,Kanzel des Stephansdoms,0
1861,Kapuzinerkloster Solothurn,0
1862,Kathedrale der Unbefleckten Empfängnis (Moskau),0
1863,Kathedrale von Burgos,0
1864,Kilianskirche (Heilbronn),0
1865,Kirche der Granitsäulen,0
1866,Klosterruine Heiligenberg,0
1867,Maria Immaculata (Büren),0
1868,Kirkstall Abbey,0
1869,Kloster Allerheiligen (Schwarzwald),0
1870,Kloster Arnsburg,0
1871,Kloster Doberan,0
1872,Kloster Fahan,0
1873,Kloster Himmelkron,0
1874,Kloster Höchst,0
1875,Kloster Marienfließ (Prignitz),0
1876,Kloster Molana,0
1877,Kloster Wedinghausen,0
1878,Konstantinbasilika,0
1879,Lateran,0
1880,Laurentiuskirche (Dirmstein),0
1881,Ludgeri-Kirche (Norden),0
1882,Lutherkirche (Hamburg-Neustadt),0
1883,Margarethenkirche (Krofdorf),0
1884,Maria Regina Martyrum (Berlin),0
1885,Marienkapelle (München),0
1886,Marienkirche (Dortmund),0
1887,Marienkirche (Leipzig),0
1888,Marienkirche (Lübeck),0
1889,Marienkirche (Mühlhausen),0
1890,Markuskirche (Leipzig),0
1891,Martinskirche (Heuchelheim),0
1892,Michaelerkirche (Wien),0
1893,Michaelskirche (Košice),0
1894,Mindener Dom,0
1895,Moschee Sendling,0
1896,Naumburger Dom,0
1897,Nikolaikirche (Heilbronn),0
1898,Notre-Dame (La Charité-sur-Loire),0
1899,Notre-Dame-du-Haut (Ronchamp),0
1900,Paul-Gerhardt-Kirche (München),0
1901,Parochialkirche (Berlin),0
1902,Peterskirche (Blansingen),0
1903,Peterskirche (Lindau),0
1904,Pfarrkirche Schöngrabern,0
1905,Preah Pithu,0
1906,Propsteikirche St. Petrus und Andreas,0
1907,Rundkirche Zum Friedefürsten (Klingenthal),0
1908,Sant’Ivo alla Sapienza,0
1909,St. Sebald am Heiligenstein,0
1910,Severikirche (Erfurt),0
1911,St. Fridolin (Lörrach),0
1912,St.-Jakobus-Kirche (Mannheim),0
1913,St. Josef (Essen-Kupferdreh),0
1914,St.-Jürgens-Kirche (Lilienthal),0
1915,St.-Katharinen-Kirche (Gelting),0
1916,St. Maria (Buxheim),0
1917,St. Marien (Hof),0
1918,St. Marien am Behnitz,0
1919,St. Martini (Bremen),0
1920,St. Michaelis (Oberkleen),0
1921,St.-Quintins-Kapelle,0
1922,Stabkirche Borgund,0
1923,Stabkirche Gol,0
1924,Stadtkirche (Bad Wimpfen),0
1925,Stadtkirche Murrhardt,0
1926,Stadtkirche Sternberg,0
1927,Stadtpfarrkirche St. Dionysius (Neckarsulm),0
1928,Stephansdom,0
1929,Stift Millstatt,0
1930,Stift Rein,0
1931,St. Vitus (Löningen),0
1932,Stiftskirche Walbeck,0
1933,Stift Wetter,0
1934,Ulvö gamla kapell,0
1935,Wallfahrtskirche Maria Straßengel,0
1936,Wendisch-Deutsche Doppelkirche,0
1937,Wendelinskapelle (Butzbach),0
1938,Blackpool Tower,0
1939,Käfigturm,0
1940,Killesbergturm,0
1941,Martinsturm (Klingenmünster),0
1942,Müggelturm,0
1943,Rheinturm,0
1944,Sydney Tower,0
1945,Berg- und Lusthaus Hoflößnitz,0
1946,Berliner Hütte,0
1947,Bundeshaus (Bonn),0
1948,Ceciliengärten,0
1949,Charlottenburger Tor,0
1950,City 46,0
1951,Ehrenmal Marienfeld,0
1952,Festung Jülich,0
1953,Fischunkelalm,0
1954,Freiburger Bächle,0
1955,Geschäftszentrale der Dresdner Bank (Berlin),0
1956,Grab der Scipionen,0
1957,Granitschale im Lustgarten,0
1958,Great Wheel,0
1959,Großmeisterpalast (Valletta),0
1960,Große Stalburg,0
1961,Großmarkthalle München,0
1962,Haus zum Esslinger,0
1963,Haus Lichtenstein,0
1964,Heidenmauer (Wiesbaden),0
1965,Heinrich-Heine-Denkmal (Bronx),0
1966,Herkules (Kassel),0
1967,Hiller-Kaserne,0
1968,Historische Mühle von Sanssouci,0
1969,Idstedt-Löwe,0
1970,I.G.-Farben-Haus,0
1971,Kaiserin-Augusta-Denkmal (Koblenz),0
1972,Kapitol (Washington),0
1973,Konzerthaus Ravensburg,0
1974,Königliche Saline in Arc-et-Senans,0
1975,Kühhornshof,0
1976,Künstlerhaus Kempten,0
1977,Landhaus Klagenfurt,0
1978,Lews Castle,0
1979,Mae West (Kunstwerk),0
1980,Masoala-Halle,0
1981,Messinghof (Kassel),0
1982,Mohrenhaus,0
1983,Museumsinsel (Berlin),0
1984,Newstead Abbey,0
1985,Ortsbefestigung (Sulzbach am Main),0
1986,Philip-Johnson-Haus,0
1987,Radisson Blu Royal Hotel Kopenhagen,0
1988,Riesenrad Blackpool,0
1989,Rostocker Stadtbefestigung,0
1990,Ruhmeshalle (München),0
1991,Saalhof,0
1992,Scharnhäuser (Frankfurt am Main),0
1993,Schleuse Kleinmachnow,0
1994,Schrein des Buches,0
1995,Prora,0
1996,Solomon R. Guggenheim Museum,0
1997,Sprengstofffabrik Hessisch Lichtenau,0
1998,Stadtbefestigung Hanau,0
1999,Stadtwaage (Frankfurt am Main),0
2000,Teltow-Werft,0
2001,Tropenhaus Frutigen,0
2002,Trümmerfrau-Denkmal (Berlin-Neukölln),0
2003,Turmbefestigung Linz,0
2004,Verwaltungsgebäude für Arbeiterangelegenheiten,0
2005,Vietnam Veterans Memorial,0
2006,Wasserstraßenkreuz Minden,0
2007,Wilhelm-Marx-Haus,0
2008,Wusterhausener Bär,0
2009,Zwinger (Münster),0
2010,Ellen Andrée,0
2011,Burgtheater,0
2012,Eleonora Duse,0
2013,Kommen und Gehen,0
2014,Jean Georges Noverre,0
2015,Bettie Page,0
2016,Rampenlicht,0
2017,Sardana,0
2018,Waldbühne Sigmaringendorf,0
2019,Degendieb von Léopoldville,0
2020,Der Kuss vor dem Hôtel de Ville,0
2021,Gisèle Freund,0
2022,David Hamilton,0
2023,Jeanne Mandello,0
2024,Edie Sedgwick,0
2025,Cindy Sherman,0
2026,George Silk,0
2027,Robert H. Vance,0
2028,Piercing,0
2029,SuicideGirls,0
2030,Fünfjahrplan (Briefmarkenserie),0
2031,Philokartie,0
2032,Philatelie,0
2033,Postkarte,0
2034,Reichskanzler Adolf Hitler (Briefmarkenserie),0
2035,Rote und Blaue Mauritius,0
2036,24: Live Another Day,0
2037,Bares für Rares,0
2038,Bühne frei für Marge,0
2039,Das Outing,0
2040,Die kleinen Strolche,0
2041,Emergency Room – Die Notaufnahme,0
2042,Homeland (Fernsehserie),0
2043,In den Fängen einer Sekte,0
2044,Lisa als Vegetarierin,0
2045,Madlax,0
2046,Picket Fences – Tatort Gartenzaun,0
2047,San Junipero,0
2048,USS Callister,0
2049,Victorious,0
2050,WandaVision,0
2051,2001: Odyssee im Weltraum,0
2052,A Silent Voice (Film),0
2053,Akira (Anime),0
2054,Aliens – Die Rückkehr,0
2055,American Graffiti,0
2056,"Atlantic City, USA",0
2057,Der Aufstand der Fischer,0
2058,Der Baader Meinhof Komplex,0
2059,Bambi (Film),0
2060,Beruf: Reporter,0
2061,Blumen ohne Duft,0
2062,Das Mädchen aus dem Wasser,0
2063,Das Schloss des Cagliostro,0
2064,Deutsch-türkisches Kino,0
2065,Die Dämonischen,0
2066,Die Taschendiebin,0
2067,Der dritte Mann,0
2068,Duell (Film),0
2069,Eine dunkle Begierde,0
2070,Ein neuer Stern am Himmel,0
2071,Engel aus Staub,0
2072,Eyes Wide Shut,0
2073,Fahrstuhl zum Schafott,0
2074,Felix the Cat,0
2075,Das Fenster zum Hof (1954),0
2076,Filmfestivals in Österreich,0
2077,Film noir,0
2078,Ein fliehendes Pferd (2007),0
2079,Fluch der Karibik,0
2080,"Furyo – Merry Christmas, Mr. Lawrence",0
2081,Hell and Back Again,0
2082,Im Netz der Leidenschaften,0
2083,Interstellar,0
2084,Inception,0
2085,Jigsaw (Figur),0
2086,Der Junge,0
2087,Katsudō Shashin,0
2088,Kletter-Ida,0
2089,Der König der Löwen (1994),0
2090,M (1951),0
2091,Manche mögen’s heiß,0
2092,Mishima – Ein Leben in vier Kapiteln,0
2093,Mexikanischer Film,0
2094,"Murder, My Sweet",0
2095,Oberhausener Manifest,0
2096,Nausicaä aus dem Tal der Winde (Anime),0
2097,Neon Genesis Evangelion: The End of Evangelion,0
2098,New Hollywood,0
2099,Paper Print Collection,0
2100,Pat Garrett jagt Billy the Kid,0
2101,Plötzlich im letzten Sommer,0
2102,Polytechnique,0
2103,Rabid – Der brüllende Tod,0
2104,Die Satansweiber von Tittfield,0
2105,Scanners – Ihre Gedanken können töten,0
2106,Das siebente Siegel,0
2107,Signs – Zeichen,0
2108,Stalin (1992),0
2109,Star Trek II: Der Zorn des Khan,0
2110,Star Wars,0
2111,Strafpark,0
2112,"Der Tag, an dem die Erde stillstand (1951)",0
2113,Taxi zur Hölle,0
2114,The Boss of It All,0
2115,The Sixth Sense,0
2116,The Village – Das Dorf,0
2117,Titanic (1997),0
2118,Tsatsiki – Tintenfische und erste Küsse,0
2119,Twin Peaks – Der Film,0
2120,Vertigo – Aus dem Reich der Toten,0
2121,Whity,0
2122,Der Wolfsjunge,0
2123,Die Zeremonie,0
2124,Zombie (Film),0
2125,Zulu (2013),0
2126,Zurück in die Zukunft (Film),0
2127,Shohreh Aghdashloo,0
2128,Jennifer Aniston,0
2129,Sacha Baron Cohen,0
2130,Marie Doro,0
2131,Greta Garbo,0
2132,Alfred Hitchcock,0
2133,Jenna Jameson,0
2134,George Lucas,0
2135,Liza Minnelli,0
2136,Christopher Nolan,0
2137,M. Night Shyamalan,0
2138,Spencer Tracy,0
2139,Betty White,0
2140,Afrikaans,0
2141,Afroasiatische Sprachen,0
2142,Altaische Sprachen,0
2143,Altgriechische Sprache,0
2144,Altirische Sprache,0
2145,Altkirchenslawische Sprache,0
2146,Altsüdarabische Sprachen,0
2147,Anführungszeichen,0
2148,Bairische Dialekte,0
2149,Bantusprachen,0
2150,Berbersprachen,0
2151,Chinesische Sprachen,0
2152,Eliezer Ben-Jehuda,0
2153,Erzgebirgisch,0
2154,Färöische Sprachpolitik,0
2155,Sami Frashëri,0
2156,Greeklish,0
2157,Griechische Sprachfrage,0
2158,Hamza,0
2159,Holocaust (Begriff),0
2160,Idioma de Signos Nicaragüense,0
2161,Isländische Sprache,0
2162,I-Umlaut,0
2163,Kanadisches Englisch,0
2164,Kanji,0
2165,Klassisches Chinesisch,0
2166,Koptische Sprache,0
2167,Koreanische Sprache,0
2168,Langes s,0
2169,Lojban,0
2170,Luwische Sprache,0
2171,Mittelägyptische Sprache,0
2172,Mittelgriechische Sprache,0
2173,Mongolische Sprachen,0
2174,Negergeld,0
2175,Nomenklatur (Anatomie),0
2176,Omotische Sprachen,0
2177,Pergamentmakulatur,0
2178,Pfälzische Dialekte,0
2179,Pfälzische Sprachinsel am Niederrhein,0
2180,Koppa,0
2181,Quechua,0
2182,Real Academia Española,0
2183,Römische Zahlschrift,0
2184,Runen,0
2185,Semantische Rolle,0
2186,Semitische Sprachen,0
2187,Sinotibetische Sprachen,0
2188,Sprachen Nigers,0
2189,Tamilische Schrift,0
2190,Tibetische Schrift,0
2191,Tughra,0
2192,Turksprachen,0
2193,U. V. Swaminatha Iyer,0
2194,Ungarische Sprache,0
2195,Uralische Sprachen,0
2196,Westliche Kalligrafie,0
2197,Jost Winteler,0
2198,Yoruba (Sprache),0
2199,Ludwik Lejzer Zamenhof,0
2200,Aeneis,0
2201,Alkibiades II,0
2202,Altenglische Literatur,0
2203,Amerikanische Jugendliteratur,0
2204,Atlantis,0
2205,Biografie: Ein Spiel,0
2206,Bucheinband,0
2207,Carmina Burana,0
2208,Codex Manesse,0
2209,Comic,0
2210,Das Bildnis des Dorian Gray,0
2211,Das Gemeindekind,0
2212,De coniuratione Catilinae,0
2213,De officiis,0
2214,Der Doppelstaat,0
2215,Der dritte Schimpanse,0
2216,The Ambitious Guest,0
2217,Die Aktion,0
2218,Die folgende Geschichte,0
2219,The Wives of the Dead,0
2220,Diotima,0
2221,Drache von Henham,0
2222,Ein Zimmer für sich allein,0
2223,Eine wie Alaska,0
2224,Deutschland und die Deutschen,0
2225,Ekke Nekkepenn,0
2226,Enfer,0
2227,An Old Woman’s Tale,0
2228,Galant,0
2229,Grosses vollständiges Universal-Lexicon Aller Wissenschafften und Künste,0
2230,Heidi in Japan,0
2231,Hebenon,0
2232,Hermeneumata,0
2233,Historia Augusta,0
2234,Inu Yasha,0
2235,Iwein,0
2236,Jenseits der Mauer des Schlafes,0
2237,Jud Süß (Feuchtwanger),0
2238,Kulhwch ac Olwen,0
2239,Last Thoughts on Woody Guthrie,0
2240,Die Leiden des jungen Werthers,0
2241,Max und Moritz,0
2242,Melusine,0
2243,Mimir,0
2244,Minos (Dialog),0
2245,Nachts schlafen die Ratten doch,0
2246,Nala und Damayanti,0
2247,New Historicism,0
2248,Nibelungenlied,0
2249,November 1918. Eine deutsche Revolution,0
2250,"Onkel Dagobert – Sein Leben, seine Milliarden",0
2251,Ozy and Millie,0
2252,Perrudja,0
2253,Reynke de vos,0
2254,Rituale,0
2255,Satire,0
2256,Schlaf in der Sonne,0
2257,Schnee (Roman),0
2258,Schtzngrmm,0
2259,Schule der Arbeitslosen,0
2260,Science-Fiction,0
2261,Die See,0
2262,Shōnen,0
2263,Sport (Genre),0
2264,Wisława Szymborska,0
2265,Tagebuch der Anne Frank,0
2266,The Merry Men,0
2267,Unten am Fluss,0
2268,Woodsy Owl,0
2269,The Zoology of the Voyage of H.M.S. Beagle,0
2270,George Alsop,0
2271,Günther Anders,0
2272,Carl Michael Bellman,0
2273,François Bon,0
2274,Elias Canetti,0
2275,Geoffrey Chaucer,0
2276,Ebenezer Cook,0
2277,Marion Gräfin Dönhoff,0
2278,Fjodor Michailowitsch Dostojewski,0
2279,Alexander Drummond,0
2280,Selli Engler,0
2281,Philip Freneau,0
2282,Wilhelm Ganzhorn,0
2283,Juana Manuela Gorriti,0
2284,Johann Peter Hebel,0
2285,James Herriot,0
2286,Patricia Highsmith,0
2287,Hugo von Hofmannsthal,0
2288,Christian Friedrich Hunold,0
2289,Sarah Kane,0
2290,Kostas Karyotakis,0
2291,Sue Klebold,0
2292,Karl Kraus,0
2293,Selma Lagerlöf,0
2294,Richard Laymon,0
2295,Giacomo Leopardi,0
2296,Elias Lönnrot,0
2297,Stéphane Mallarmé,0
2298,Katia Mann,0
2299,Thomas Mann,0
2300,Karl May,0
2301,Lucy Maud Montgomery,0
2302,Plutarch,0
2303,Clara Katharina Pollaczek,0
2304,Ferdinand von Raesfeld,0
2305,Alexandra Ramm-Pfemfert,0
2306,Fanny zu Reventlow,0
2307,Rainer Maria Rilke,0
2308,Caspar Schmalkalden,0
2309,Mary Shelley,0
2310,Elisabeth Siewert,0
2311,Gertrude Stein,0
2312,John Steinbeck,0
2313,Hans Martin Sutermeister,0
2314,Karl Tschuppik,0
2315,Sigrid Undset,0
2316,François Villon,0
2317,Alice Walker,0
2318,H. G. Wells,0
2319,Marianne von Willemer,0
2320,Max Winter,0
2321,Hans Wollschläger,0
2322,0816,0
2323,3. Sinfonie (Schumann),0
2324,5. Sinfonie (Beethoven),0
2325,ABBA,0
2326,Agnostic Front,0
2327,Antestor,0
2328,All Hope Is Gone,0
2329,Auswärtsspiel (Album),0
2330,Bachhaus Eisenach,0
2331,Beatboxing,0
2332,Begleitung (Musik),0
2333,Der beste Tag meines Lebens,0
2334,Burg-Waldeck-Festivals,0
2335,Burzum (Album),0
2336,Cam Ye O’er Frae France,0
2337,Corrupted,0
2338,Crossing the Red Sea with The Adverts,0
2339,Da Da Da ich lieb dich nicht du liebst mich nicht aha aha aha,0
2340,Dark Passion Play,0
2341,De Mysteriis Dom Sathanas,0
2342,Die Kunst der Fuge,0
2343,Dis wo ich herkomm,0
2344,Disco Volante,0
2345,Don Giovanni,0
2346,Earthtone9,0
2347,Eisgekühlter Bommerlunder,0
2348,Eli and the Thirteenth Confession,0
2349,"Emerson, Lake and Palmer",0
2350,Empyrium,0
2351,Esoteric,0
2352,Estrada (Musik),0
2353,Freiheit (Album),0
2354,The Everly Brothers,0
2355,Gaudeamus igitur,0
2356,Gary Gilmore’s Eyes,0
2357,Geschichte des Metals,0
2358,Gid Tanner and his Skillet Lickers,0
2359,Goodnight My Love (Pleasant Dreams),0
2360,Grateful Dead,0
2361,Green Grass of Texas,0
2362,Gregorianischer Choral,0
2363,Grindcore,0
2364,Groovy Little Suzie,0
2365,Hier kommt Alex,0
2366,Hlahol,0
2367,Huggie’s Bunnies,0
2368,I’m Just a Lonely Guy,0
2369,In Rainbows,0
2370,The Joshua Tree,0
2371,Karma (Album),0
2372,Kauf mich!,0
2373,Klaviersonate Nr. 30 (Beethoven),0
2374,Klub 27,0
2375,La Bohème,0
2376,Le Bal des Laze (Lied),0
2377,Learning English Lesson One,0
2378,Led Zeppelin,0
2379,Liederkreis op. 39 (Schumann),0
2380,Live in Europe 1967: The Bootleg Series Vol. 1,0
2381,Lord Vigo,0
2382,Lunar Aurora,0
2383,MDR-Sinfonieorchester,0
2384,Megadeth,0
2385,Metallica (Album),0
2386,Misadventures (Album),0
2387,Nänie,0
2388,Nightwish,0
2389,Northern Soul,0
2390,Opel-Gang,0
2391,Opium fürs Volk,0
2392,OutKast,0
2393,Pythagoras in der Schmiede,0
2394,Post-Metal,0
2395,Rammstein,0
2396,Ready Teddy,0
2397,Recording ban,0
2398,Ride the Lightning,0
2399,Ringo (Ballade),0
2400,Rocket to Russia,0
2401,The Shangri-Las,0
2402,Saint John Coltrane African Orthodox Church,0
2403,Send Me Some Lovin’,0
2404,Slayer,0
2405,Solo Concerts Bremen/Lausanne,0
2406,Soul,0
2407,Stadtaffe,0
2408,Storm of the Light’s Bane,0
2409,Stream from the Heavens,0
2410,Souls at Zero (Album),0
2411,Tangerine Dream,0
2412,Tarkus,0
2413,Techno,0
2414,TNT (Album),0
2415,Die Toten Hosen,0
2416,Toto (Band),0
2417,Trouble (Band),0
2418,Universalien der Musikwahrnehmung,0
2419,Unsterblich (Album),0
2420,Ursprünge des Hip-Hop,0
2421,U2 (Band),0
2422,Van Halen (Album),0
2423,The Velvet Underground,0
2424,Voivod,0
2425,Vol. 3: (The Subliminal Verses),0
2426,We Insist! Freedom Now Suite,0
2427,Windlade,0
2428,With or Without You,0
2429,Wu-Tang Clan,0
2430,Year Zero,0
2431,Yes (Band),0
2432,Zwiespalt (Grau),0
2433,Alembic Series I,0
2434,Blechblasinstrument,0
2435,Fender Precision Bass,0
2436,Fender Jazzmaster,0
2437,Geschichte des Geigenbaus in Klingenthal,0
2438,Gibson ES-150,0
2439,Gibson ES-335,0
2440,Hammondorgel,0
2441,Orgelpfeife,0
2442,Orgeln des Domes St. Stephan,0
2443,Register (Orgel),0
2444,Schlagzeug,0
2445,Schwedische Sackpfeife,0
2446,C. A. Seydel Söhne,0
2447,Slughorn,0
2448,Sonderstimmung (Mundharmonika),0
2449,Siemens-Studio für elektronische Musik,0
2450,Steinway & Sons,0
2451,Triola,0
2452,Trompete,0
2453,Zurna,0
2454,Hermann Abendroth (Dirigent),0
2455,Garfield Akers,0
2456,Joan Baez,0
2457,Maurizio Bianchi,0
2458,John Wolf Brennan,0
2459,Anton Bruckner,0
2460,Cliff Carlisle,0
2461,Johnny Cash,0
2462,Frédéric Chopin,0
2463,Rebecca Clarke,0
2464,Paolo Conte,0
2465,Georg Danzer,0
2466,Felix Draeseke,0
2467,Bob Dylan,0
2468,John Sullivan Dwight,0
2469,Falco,0
2470,Louis Théodore Gouvy,0
2471,Georg Friedrich Händel,0
2472,Joseph Haydn,0
2473,Jimi Hendrix,0
2474,Fanny Hensel,0
2475,Patricia Kaas,0
2476,Herbert Kegel,0
2477,Günter Kochan,0
2478,Pietro Locatelli,0
2479,Fabio Luisi,0
2480,Jean-Baptiste Lully,0
2481,Felix Mendelssohn Bartholdy,0
2482,Freddie Mercury,0
2483,Kizito Mihigo,0
2484,Kylie Minogue,0
2485,Meredith Monk,0
2486,Édouard Nanny,0
2487,Ram Narayan,0
2488,Jaco Pastorius,0
2489,Oscar Pettiford,0
2490,Ivo Pogorelich,0
2491,Don Preston,0
2492,Rolf Reuter,0
2493,Miklós Rózsa,0
2494,Kool Savas,0
2495,Robert Schumann,0
2496,Carl Schuricht,0
2497,Max Strub,0
2498,Pjotr Iljitsch Tschaikowski,0
2499,Tarja Turunen,0
2500,Rudy Van Gelder,0
2501,Ben Webster,0
2502,Richard Wetz,0
2503,Mary Lou Williams,0
2504,Gabriel Yared,0
2505,Lester Young,0
2506,Emilie Zumsteeg,0
2507,Bibelübersetzung,0
2508,Buch Tobit,0
2509,Evangelium nach Markus,0
2510,Heilung der Schwiegermutter des Simon Petrus,0
2511,Jahwist,0
2512,Kohelet,0
2513,1. Buch der Makkabäer,0
2514,Priesterschrift (Bibel),0
2515,Samaritanischer Pentateuch,0
2516,Schöpfungsgeschichte (Priesterschrift),0
2517,Septembertestament,0
2518,An den christlichen Adel deutscher Nation von des christlichen Standes Besserung,0
2519,Apostelkonzil,0
2520,Autokephale orthodoxe Kirche von Albanien,0
2521,Bistum Mainz,0
2522,Brot und Wein im Abendmahlsgottesdienst,0
2523,Darmstädter Wort,0
2524,Dei verbum,0
2525,Dordrechter Synode,0
2526,Entchristianisierung,0
2527,Etschmiadsin-Evangeliar,0
2528,Färöische Volkskirche,0
2529,Franziskaner in Deutschland,0
2530,Geschichte des Christentums in Österreich,0
2531,Hesychasmus,0
2532,Heulen und Zähneklappern,0
2533,Hugenotten in Berlin,0
2534,Hutterer,0
2535,Inquisition,0
2536,Jahrbuch für die Geschichte des Protestantismus in Österreich,0
2537,Jakobsweg,0
2538,Judenchristen,0
2539,Ministrant,0
2540,Neokatechumenaler Weg,0
2541,Papstname,0
2542,Reformation in Biel,0
2543,Wendisches Seminar,0
2544,Basilius der Große,0
2545,Karl Barth,0
2546,Pietro Bembo,0
2547,Elisabeth von Bergh-s’Heerenberg,0
2548,Dietrich Bonhoeffer,0
2549,Wilhelm Bruners,0
2550,Martin Bucer,0
2551,Elisabeth von Weida,0
2552,Hathwig (Essen),0
2553,Johannes Bugenhagen,0
2554,Eberhard von Rohrdorf,0
2555,Magnús Eiríksson,0
2556,Ephräm der Syrer,0
2557,Clemens August Graf von Galen,0
2558,Conrad Gröber,0
2559,Ludwig Heinrich Grote,0
2560,V. U. Hammershaimb,0
2561,Elisabeth von Hessen-Darmstadt (1864–1918),0
2562,Arnold Köster,0
2563,Wilhelm Kühnert,0
2564,Martin Luther,0
2565,Richard Mather,0
2566,Anneliese Michel,0
2567,József Mindszenty,0
2568,Gregorios Palamas,0
2569,Pontius Pilatus,0
2570,Anton Praetorius,0
2571,Adolf Schlatter,0
2572,Paul Schneider (Pfarrer),0
2573,Scholastica von Anhalt,0
2574,Margit Slachta,0
2575,Franz Stock,0
2576,Johannes Tauler,0
2577,Thomas von Aquin,0
2578,Andrew White,0
2579,Wiborada,0
2580,Wilhelm von Hirsau,0
2581,Koranübersetzung,0
2582,Sahl at-Tustarī,0
2583,Daoismus,0
2584,Shinbutsu-Shūgō,0
2585,Shintō,0
2586,Staats-Shintō,0
2587,Avot de-Rabbi Nathan,0
2588,Gebet des Nabonid,0
2589,Geschichte der Juden in Polen,0
2590,Geschichte der Juden in Braunschweig,0
2591,Judentum in Münster,0
2592,Jüdische Gemeinde Aurich,0
2593,Jüdische Gemeinde Dornum,0
2594,Jüdische Gemeinde Emden,0
2595,Jüdische Gemeinde Talheim,0
2596,Jüdische Gemeinde Weener,0
2597,Jüdische Gemeinde Wetzlar,0
2598,Jüdisches Museum Westfalen,0
2599,Außerchristliche antike Quellen zu Jesus von Nazaret,0
2600,Feindesliebe,0
2601,Goldene Regel,0
2602,Jesus außerhalb des Christentums,0
2603,JHWH,0
2604,Judenmission,0
2605,Martin Luther und die Juden,0
2606,Michael (Erzengel),0
2607,Religiöse Speisevorschriften,0
2608,Drache (Mythologie),0
2609,Elagabal (Gottheit),0
2610,Hönir,0
2611,Römische Religion,0
2612,Thor,0
2613,AFC South,0
2614,Bowl Championship Series,0
2615,Four Horsemen of Notre Dame,0
2616,Jacksonville Jaguars,0
2617,Minneapolis Miracle,0
2618,New England Patriots,0
2619,Practice Squad,0
2620,Punt Returner,0
2621,San Francisco 49ers,0
2622,Seattle Seahawks,0
2623,Super Bowl XXXIX,0
2624,Basketball-Bundesliga,0
2625,Basketball in Griechenland,0
2626,Gießen 46ers,0
2627,Seattle Storm,0
2628,Skyliners Frankfurt,0
2629,Verteidigung (Basketball),0
2630,Afghanische Cricket-Nationalmannschaft,0
2631,Australische Cricket-Nationalmannschaft,0
2632,Bangladeschische Cricket-Nationalmannschaft,0
2633,Bermudische Cricket-Nationalmannschaft,0
2634,Cricket-Nationalmannschaft der Vereinigten Arabischen Emirate,0
2635,Englische Cricket-Nationalmannschaft,0
