,title,bytes
1793,USS Missouri (BB-63),0
1794,USS Scorpion (SSN-589),0
1795,USS Thresher (SSN-593),0
1796,Airbus A300,0
1797,Airbus-A320-Familie,0
1798,Airbus A330,0
1799,Airbus A340,0
1800,Airbus A380,0
1801,Blue Angels,0
1802,Boeing B-52,0
1803,Boeing KC-135,0
1804,Boeing 747,0
1805,Controlled Impact Demonstration,0
1806,El Al,0
1807,Flughafen Kuala Lumpur,0
1808,Flughafen München,0
1809,Heeresflugplatz Celle,0
1810,LZ 120,0
1811,LZ 126,0
1812,Malaysia-Airlines-Flug 370,0
1813,Messerschmitt Bf 108,0
1814,Rockwell B-1,0
1815,Transall C-160,0
1816,Turbinen-Strahltriebwerk,0
1817,USS Shenandoah (ZR-1),0
1818,Zeppelin NT,0
1819,Apollo 8,0
1820,Deep Impact (Sonde),0
1821,ISS-Expedition 14,0
1822,Mars Reconnaissance Orbiter,0
1823,New Horizons,0
1824,Opportunity,0
1825,Orion-Projekt,0
1826,Sojus (Raumschiff),0
1827,STS-1,0
1828,STS-114,0
1829,STS-115,0
1830,STS-116,0
1831,STS-117,0
1832,STS-118,0
1833,STS-121,0
1834,AMC AMX/3,0
1835,Aston Martin V8 (1972),0
1836,BMW E28,0
1837,B.R.M. P15,0
1838,Bristol 400,0
1839,Bristol 406 Zagato,0
1840,Bristol Blenheim (Automobil),0
1841,Bucciali TAV 12,0
1842,Ferrari 365 GTB/4,0
1843,Honda NSX,0
1844,Lamborghini 350 GTV,0
1845,Oberleitungsbus,0
1846,SiU-5,0
1847,Triumph Stag,0
1848,Unimog 406,0
1849,Unimog 411,0
1850,Atari 400,0
1851,Atari 800,0
1852,Atari 800XL,0
1853,Atari 1200XL,0
1854,Atari 2600,0
1855,Bildschirmspiel 01,0
1856,Commodore Plus/4,0
1857,"Commodore VIC 1001, VIC 20, VC 20",0
1858,Computerwurm,0
1859,"Dragon 32, Dragon 64",0
1860,Fairchild Channel F,0
1861,Interton VC 4000,0
1862,Linux,0
1863,Microsoft Windows NT 3.1,0
1864,Microsoft Windows NT 4.0,0
1865,Microvision,0
1866,Odyssey (Spielkonsole),0
1867,Robotron Z 1013,0
1868,"Robotron Z 9001, Robotron KC 85/1, Robotron KC 87",0
1869,Sinclair ZX81,0
1870,"Spectravideo SV-318, SVI-318 MKII",0
1871,Texas Instruments TI-99/4A,0
1872,Universal Serial Bus,0
1873,Vectrex,0
1874,Geothermie,0
1875,Kernkraftwerk Grafenrheinfeld,0
1876,Pitotrohr,0
1877,Windkraftanlage,0
1878,Rollei,0
1879,AY-3-8500,0
1880,BASICODE,0
1881,Brandmelder,0
1882,Enigma (Maschine),0
1883,Enigma-M4,0
1884,Erdfunkstelle Fuchsstadt,0
1885,Integrated Services Digital Network,0
1886,Überlagerungsempfänger,0
1887,Preußischer optischer Telegraf,0
1888,Sensor Media Access Control,0
1889,Steam,0
1890,Theatrophon,0
1891,Dassault Rafale,0
1892,Dreyse-Zündnadelgewehr,0
1893,Flugabwehrkanonenpanzer Gepard,0
1894,HK MP5,0
1895,ISU-152,0
1896,Katana,0
1897,Kernwaffenexplosion,0
1898,Landing Vehicle Tracked,0
1899,Leopard 1,0
1900,Leopard 2,0
1901,M1 Abrams,0
1902,M2/M3 Bradley,0
1903,Panzerkampfwagen III,0
1904,Panzerkampfwagen IV,0
1905,Panzerkampfwagen VI Tiger,0
1906,Permissive Action Link,0
1907,Rheinmetall 120-mm-Glattrohrkanone,0
1908,T-40 (Panzer),0
1909,T-60,0
1910,T-80 (leichter Panzer),0
1911,Keramischer Faserverbundwerkstoff,0
1912,Kunststoff,0
1913,Linoleum,0
1914,Hochofen,0
1915,Kraftregelung,0
1916,Elektronenröhre,0
1917,Kondensator (Elektrotechnik),0
1918,Bergius-Pier-Verfahren,0
1919,Haber-Bosch-Verfahren,0
1920,Paraffinoxidation,0
1921,Siebdruck,0
1922,Friedrich Accum,0
1923,Gerd Althoff,0
1924,Hermann Aubin,0
1925,Ludwig Boltzmann,0
1926,Claude Bourgelat,0
1927,Rachel Carson,0
1928,Alexander Cartellieri,0
1929,Augustin-Louis Cauchy,0
1930,Marie Curie,0
1931,George Engelmann,0
1932,Eugen Ewig,0
1933,Michael Faraday,0
1934,Richard Foerster (Altphilologe),0
1935,Werner Forßmann,0
1936,Georg Forster,0
1937,Ernst Fraenkel (Politikwissenschaftler),0
1938,Rosalind Franklin,0
1939,Galileo Galilei,0
1940,Johannes Haller,0
1941,Karl Hampe (Historiker),0
1942,Michael Heidelberger (Immunologe),0
1943,Karl Helbig (Forschungsreisender),0
1944,Willi Hennig,0
1945,Gustav Hirschfeld,0
1946,Robert Hooke,0
1947,John Hunter (Mediziner),0
1948,Clara Immerwahr,0
1949,Franz Wilhelm Junghuhn,0
1950,Hagen Keller,0
1951,Carl Kellner (Optiker),0
1952,Cristoforo Landino,0
1953,Antoni van Leeuwenhoek,0
1954,Wilhelm Levison,0
1955,Carl von Linné,0
1956,Golo Mann,0
1957,Jakob Joseph Matthys,0
1958,Theodor Mayer (Historiker),0
1959,Lise Meitner,0
1960,Karl Alexander von Müller,0
1961,Fridtjof Nansen,0
1962,Gotthard Neumann,0
1963,John Ogilby,0
1964,Louis Pasteur,0
1965,Francesco Patrizi da Cherso,0
1966,Otto Regenbogen (Philologe),0
1967,Hans Joachim Schellnhuber,0
1968,Percy Ernst Schramm,0
1969,Robert Falcon Scott,0
1970,Ernest Shackleton,0
1971,Gerd Tellenbach,0
1972,Carl Peter Thunberg,0
1973,Ferdinand Tönnies,0
1974,Ulrich von Wilamowitz-Moellendorff,0
1975,Alexander Wilson,0
1976,Karl Ziegler,0
1977,Altern,0
1978,Animal Forensics,0
1979,Blüte,0
1980,Choanozoa,0
1981,Organell,0
1982,Phloem,0
1983,Augenentwicklung (Wirbeltiere),0
1984,Embryonenkontroverse,0
1985,Hippocampus-Debatte,0
1986,Huxley-Wilberforce-Debatte,0
1987,Stammesgeschichte des Menschen,0
1988,Ternate-Manuskript,0
1989,Forschungsanstalt Geisenheim,0
1990,Augenmuskeln,0
1991,Bauchspeicheldrüse,0
1992,Blatt (Pflanze),0
1993,Blut,0
1994,Blut-Hirn-Schranke,0
1995,Blutkreislauf,0
1996,Chorda dorsalis,0
1997,Dickdarm,0
1998,Diffusions-Tensor-Bildgebung,0
1999,Gehörknöchelchen,0
2000,Harnblase,0
2001,Hoden,0
2002,Insektenpheromone,0
2003,Luftsack (Vogel),0
2004,Motorcortex,0
2005,Nesselzelle,0
2006,Osteoderm,0
2007,Pansen,0
2008,Schilddrüse,0
2009,Urin,0
2010,Vulva,0
2011,Zwerchfell,0
2012,Die Bildung der Ackererde durch die Tätigkeit der Würmer,0
2013,Fauna Australiens,0
2014,Feuchtwiese,0
2015,Flora und Vegetation Australiens,0
2016,Flora und Vegetation der maltesischen Inseln,0
2017,Hemerochorie,0
2018,Phyllosphäre,0
2019,Regenmoor,0
2020,River Continuum Concept,0
2021,Salzpflanze,0
2022,Streuobstwiese,0
2023,Selbstinkompatibilität bei Pflanzen,0
2024,Totholz,0
2025,Mengenunterscheidung bei Tieren,0
2026,Werkzeuggebrauch bei Tieren,0
2027,Taxon,0
2028,Systema Naturae,0
2029,Foraminiferen,0
2030,Lily-Mottle-Virus,0
2031,Gießkannenschimmel,0
2032,Myxogastria,0
2033,Schlauchpilze,0
2034,Ameisenbäume,0
2035,Balsam-Tanne,0
2036,Brand-Knabenkraut,0
2037,Burmanniaceae,0
2038,Cox Orange,0
2039,Deutsche Rasenbinse,0
2040,Dioon,0
2041,Echtes Mädesüß,0
2042,Edelkastanie,0
2043,Fettkräuter,0
2044,Flechte,0
2045,Frauenmantel,0
2046,Gemeine Akelei,0
2047,Gemeine Esche,0
2048,Gemeine Nachtkerze,0
2049,Gewöhnliche Kuhschelle,0
2050,Gewöhnliche Robinie,0
2051,Griechische Tanne,0
2052,Hakenblatt,0
2053,Hohenbodmaner Linde,0
2054,Jungfer im Grünen,0
2055,Kerguelenkohl,0
2056,Klee,0
2057,Kobralilie,0
2058,Kulturheidelbeeren,0
2059,Lilien,0
2060,Nachtschattengewächse,0
2061,Narzissen,0
2062,Nolana,0
2063,Opuntien,0
2064,Orchideen,0
2065,Palmfarne,0
2066,Paprika,0
2067,Regenbogenpflanzen,0
2068,Rotbuche,0
2069,Scheiden-Wollgras,0
2070,Schlauchpflanzen,0
2071,Schwarz-Erle,0
2072,Schwarzkiefer,0
2073,Sonnentau,0
2074,Stachelpalmen,0
2075,Storchschnäbel,0
2076,Südinsel-Eisenholz,0
2077,Süntel-Buche,0
2078,Sumpfdotterblume,0
2079,Süßgräser,0
2080,Taiwanie,0
2081,Tomatillo,0
2082,Türkenbund,0
2083,Venusfliegenfalle,0
2084,Wanzenpflanzen,0
2085,Wasserfalle,0
2086,Wasserschläuche,0
2087,Weihrauchzeder,0
2088,Welwitschie,0
2089,Wiesen-Schaumkraut,0
2090,Zahntroste,0
2091,Ameisenlöwe,0
2092,Antarktischer Krill,0
2093,Bärtierchen,0
2094,Bartwürmer,0
2095,Blaue Fichtenholzwespe,0
2096,Blauflügel-Prachtlibelle,0
2097,Blutzikaden,0
2098,Bockkäfer,0
2099,Brasilianische Wanderspinne,0
2100,Dunkle Dickkieferspinne,0
2101,Europäische Schwarze Witwe,0
2102,Fensterspinne,0
2103,Gefleckte Heidelibelle,0
2104,Gewöhnlicher Ameisenvagabund,0
2105,Gewöhnliche Bodentrichterspinne,0
2106,Gewöhnliche Schillerspinne,0
2107,Goldaugenspringspinne,0
2108,Graue Hauskräuselspinne,0
2109,Große Bananenspinne,0
2110,Große Feenlämpchenspinne,0
2111,Große Heidelibelle,0
2112,Große Wanderspinne,0
2113,Grüne Luchsspinne,0
2114,Hakenrüssler,0
2115,Hummeln,0
2116,Käfer,0
2117,Kiemenlochtiere,0
2118,Korsetttierchen,0
2119,Libellen,0
2120,Linienschwärmer,0
2121,Listspinne,0
2122,Marienkäfer,0
2123,Maulwurfsgrillen,0
2124,Monarchfalter,0
2125,Nesseltiere,0
2126,Neuwelt-Schraubenwurmfliege,0
2127,Oleanderschwärmer,0
2128,Opistophthalmus,0
2129,Osedax,0
2130,Palmendieb,0
2131,Priapswürmer,0
2132,Raubfliegen,0
2133,Riesenkrabbenspinnen,0
2134,Riesenläufer,0
2135,Ringelfüßige Röhrenspinne,0
2136,Rippenquallen,0
2137,Saitenwürmer,0
2138,Schaumzikaden,0
2139,Sechspunkt-Jagdspinne,0
2140,Silbergras-Herzfleckläufer,0
2141,Skorpione,0
2142,Smaragdlibellen,0
2143,Stachelhäuter,0
2144,Stummelfüßer,0
2145,Südrussische Tarantel,0
2146,Taubenschwänzchen,0
2147,Asiatische Tigermücke,0
2148,Totenkopfschwärmer,0
2149,Trommelwolf,0
2150,Vierfleck,0
2151,Wanderlibelle,0
2152,Warmhaus-Riesenkrabbenspinne,0
2153,Zitzengallenfliege,0
2154,Zweihöcker-Spinnenfresser,0
2155,Abessinierkatze,0
2156,Afghanfuchs,0
2157,Ameisenigel,0
2158,Asiatischer Elefant,0
2159,Atlashörnchen,0
2160,Beutelteufel,0
2161,Beuteltiere,0
2162,Bisamratte,0
2163,Braunbär,0
2164,Brillenbär,0
2165,Bunthörnchen,0
2166,Capybara,0
2167,Chilenisches Mausohr,0
2168,Dreifinger-Faultiere,0
2169,Elefanten,0
2170,Erdferkel,0
2171,Erdwolf,0
2172,Europäischer Maulwurf,0
2173,Fennek,0
2174,Ferkelskunk,0
2175,Fledermäuse,0
2176,Flusspferd,0
2177,Gabelbock,0
2178,Gemeiner Vampir,0
2179,Gepard,0
2180,Gewöhnlicher Schweinswal,0
2181,Giraffenartige,0
2182,Goldmulle,0
2183,Grindwal,0
2184,Großohr-Pfeifhase,0
2185,Gürteltiere,0
2186,Hyänen,0
2187,Insel-Graufuchs,0
2188,Kängurus,0
2189,Katta,0
2190,Kleiner Abendsegler,0
2191,Kleiner Schwertwal,0
2192,Klippschliefer,0
2193,Koala,0
2194,Kurzkopfgleitbeutler,0
2195,Ladakh-Pfeifhase,0
2196,Leopard,0
2197,Löwe,0
2198,Meerschweinchen,0
2199,Moschusochse,0
2200,Nagetiere,0
2201,Nashörner,0
2202,Nordfledermaus,0
2203,Notiomastodon,0
2204,Ohrenrobben,0
2205,Paarhufer,0
2206,Paviane,0
2207,Pferde,0
2208,Präriehunde,0
2209,Primaten,0
2210,Puma,0
2211,Ren,0
2212,Robben,0
2213,Rötelmaus,0
2214,Royle-Pfeifhase,0
2215,Rüppellfuchs,0
2216,Rüsselspringer,0
2217,Rüsseltiere,0
2218,Samojede (Hunderasse),0
2219,Santa-Catarina-Meerschweinchen,0
2220,Säugetiere,0
2221,Schabrackenhyäne,0
2222,Schliefer,0
2223,Schnabeltier,0
2224,Schneeleopard,0
2225,Schuppentiere,0
2226,Seekühe,0
2227,Siamkatze,0
2228,Sonoma-Streifenhörnchen,0
2229,Stachelschweine,0
2230,Steppenfuchs,0
2231,Tenreks,0
2232,Tibetfuchs,0
2233,Tibetgazelle,0
2234,Tüpfelhyäne,0
2235,Vulkankaninchen,0
2236,Wale,0
2237,Walross,0
2238,Wapiti,0
2239,Waschbär,0
2240,Wasserbüffel,0
2241,Wildschwein,0
2242,Wisent,0
2243,Zwergkaninchen (Art),0
2244,Afrikanischer Strauß,0
2245,Alpenkrähe,0
2246,Amsel,0
2247,Austernfischer,0
2248,Baumpieper,0
2249,Blaukehlchen,0
2250,Blaumeise,0
2251,Blutspecht,0
2252,Dohle,0
2253,Dohlenhäher,0
2254,Dreizehenmöwe,0
2255,Eiderente,0
2256,Eisvogel,0
2257,Eleonorenfalke,0
2258,Elster,0
2259,Fasan,0
2260,Fledermausaar,0
2261,Fregattvögel,0
2262,Gastornis,0
2263,Geierrabe,0
2264,Gelbschnabelelster,0
2265,Gerfalke,0
2266,Girlitz,0
2267,Grauspecht,0
2268,Grünspecht,0
2269,Guamkrähe,0
2270,Hausrotschwanz,0
2271,Haussperling,0
2272,Habichtsadler (Art),0
2273,Hudsonelster,0
2274,Kakapo,0
2275,Kasuare,0
2276,Kleinspecht,0
2277,Kranich,0
2278,Langflügelpapageien,0
2279,Lappentaucher,0
2280,Mauerläufer,0
2281,Mauersegler,0
2282,Mehlschwalbe,0
2283,Melanerpes,0
2284,Mittelspecht,0
2285,Moas,0
2286,Mohrenweihe,0
2287,Mornellregenpfeifer,0
2288,Neuntöter,0
2289,Nördlicher Raubwürger,0
2290,Ohrentaucher,0
2291,Pinguine,0
2292,Raufußbussard,0
2293,Raufußkauz,0
2294,Réunionweihe,0
2295,Rötelfalke,0
2296,Rotfußfalke,0
2297,Rotmilan,0
2298,Saatkrähe,0
2299,Säbelschnäbler,0
2300,Schleiereule,0
2301,Schnee-Eule,0
2302,Schreiadler,0
2303,Schwarzmilan,0
2304,Schwarzspecht,0
2305,Schwarzstorch,0
2306,Seetaucher,0
2307,Segler (Vögel),0
2308,Spatelraubmöwe,0
2309,Sperbereule,0
2310,Sperlingskauz,0
2311,Spießente,0
2312,Steinkauz,0
2313,Sumpfweihe,0
2314,Südlicher Raubwürger,0
2315,Teichralle,0
2316,Turmfalke,0
2317,Uhu,0
2318,Waldohreule,0
2319,Wanderbaumelster,0
2320,Wasseramseln,0
2321,Wassertreter (Vögel),0
2322,Weißkopfruderente,0
2323,Wendehals (Vogel),0
2324,Wespenbussard,0
2325,Westmöwe,0
2326,Wiedehopf,0
2327,Zilpzalp,0
2328,Zwergschnäpper,0
2329,Anglerfische,0
2330,Doktorfische,0
2331,Europäischer Wels,0
2332,Hammerhaie,0
2333,Schleimaale,0
2334,Schwertfisch,0
2335,Weißspitzen-Hochseehai,0
2336,Weißer Hai,0
2337,Weißspitzen-Riffhai,0
2338,Aga-Kröte,0
2339,Erdkröte,0
2340,Europäischer Laubfrosch,0
2341,Feuersalamander,0
2342,Korallenfinger-Laubfrosch,0
2343,Unken,0
2344,Diamantschildkröte,0
2345,Fea-Viper,0
2346,Östliche Gabunviper,0
2347,Gemeiner Seitenfleckleguan,0
2348,Griechische Landschildkröte,0
2349,Grüner Baumpython,0
2350,Klapperschlangen,0
2351,Kleinasiatische Bergotter,0
2352,Komodowaran,0
2353,Krokodile,0
2354,Kurzhorn-Krötenechse,0
2355,Nördlicher Felsenpython,0
2356,Nordiberische Kreuzotter,0
2357,Panay-Waran,0
2358,Südlicher Felsenpython,0
2359,Terciopelo-Lanzenotter,0
2360,Heller Tigerpython,0
2361,Warane,0
2362,Wassermokassinotter,0
2363,Zwergklapperschlangen,0
2364,Alkoholische Gärung,0
2365,Claudin,0
2366,D-Aminosäuren,0
2367,Enzym,0
2368,G-Protein-gekoppelter Rezeptor,0
2369,L-Gulonolactonoxidase,0
2370,Lactobacillsäure,0
2371,Glykolyse,0
2372,Rapoport-Luebering-Zyklus,0
2373,Serotonin,0
2374,ABCC11,0
2375,Chromosom,0
2376,Desoxyribonukleinsäure,0
2377,Forkhead-Box-Protein P2,0
2378,Polymerase-Kettenreaktion,0
2379,Ardi,0
2380,Brontotheriidae,0
2381,Ceratopsidae,0
2382,Denisova-Mensch,0
2383,Dromaeosauridae,0
2384,Fayyum (Fossillagerstätte),0
2385,Flugsaurier,0
2386,Fossillagerstätte Geiseltal,0
2387,Glyptodontidae,0
2388,Heterodontosaurus,0
2389,Löss-Paläolithikum am Obi-Mazar,0
2390,Neandertal 1,0
2391,Neandertaler,0
2392,Ornithomimosauria,0
2393,Titanosauria,0
2394,Trachodon-Mumie,0
2395,Unterkiefer von Mauer,0
2396,Wollnashorn,0
2397,2002 AA29,0
2398,2003 YN107,0
2399,Alpha Centauri,0
2400,Andromedagalaxie,0
2401,Beobachtende Astronomie,0
2402,Besselsche Elemente,0
2403,Commentariolus,0
2404,Hantelnebel,0
2405,Io (Mond),0
2406,Komet,0
2407,Mars (Planet),0
2408,Merkur (Planet),0
2409,Meteorit,0
2410,Mond,0
2411,Orionnebel,0
2412,Panspermie,0
2413,Paranal-Observatorium,0
2414,Pluto,0
2415,Proxima Centauri,0
2416,Saturn (Planet),0
2417,Sirius,0
2418,Stern,0
2419,Tau Ceti,0
2420,Titan (Mond),0
2421,Venus (Planet),0
2422,Alkane,0
2423,Americium,0
2424,Ammoniak,0
2425,Anthocyane,0
2426,Argon,0
2427,Arsen,0
2428,Benzol,0
2429,Berkelium,0
2430,Berliner Blau,0
2431,Biodiesel,0
2432,Blei,0
2433,Californium,0
2434,Caesium,0
2435,Chemische Bindung,0
2436,Chemische Reaktion,0
2437,Chinolin,0
2438,Chlordioxid,0
2439,Curium,0
2440,Edelgase,0
2441,Eisen,0
2442,Essigsäure,0
2443,Europium,0
2444,Formaldehyd,0
2445,Gallium,0
2446,Helium,0
2447,Indigo,0
2448,Indium,0
2449,Ionische Flüssigkeit,0
2450,Kohlenstoffmonoxid,0
2451,Kristallisation (Polymer),0
2452,Krypton,0
2453,Lithium,0
2454,Lutetium,0
2455,Lysergsäureamide,0
2456,Mangan,0
2457,Methan,0
2458,Methanhydrat,0
2459,Methanol,0
2460,Osmium,0
2461,Periodensystem,0
2462,Photochlorierung,0
2463,Pyridin,0
2464,Ruthenium,0
2465,Schutzgruppe,0
2466,Schwefelsäure,0
2467,Technetium,0
2468,Tellur,0
2469,Tetraethylblei,0
2470,Vanadium,0
2471,Wasserdampf,0
2472,Wasserstoff,0
2473,Xenon,0
2474,Ytterbium,0
2475,Zirconium,0
2476,Metallurgie,0
2477,Louis Agassiz,0
2478,Ammolit,0
2479,Bernstein,0
2480,Buenaventura River,0
2481,Geologie des Pfälzerwaldes,0
2482,Geysir,0
2483,Sven Hedin,0
2484,Alexander L. Kielland (Bohrinsel),0
2485,Kohlebrand,0
2486,Korund,0
2487,Manganknolle,0
2488,Massenbilanz (Glaziologie),0
2489,Meteorologisches Observatorium Hohenpeißenberg,0
2490,Plattentektonik,0
2491,Pyrit,0
2492,Ries-Ereignis,0
2493,Studtit,0
2494,Türkis (Mineral),0
2495,Alfred Wegener,0
2496,Zirkon,0
2497,Folgen der globalen Erwärmung,0
2498,Gletscherschwund seit 1850,0
2499,Globale Erwärmung,0
2500,Klimageschichte,0
2501,Paläoklimatologie,0
2502,Versauerung der Meere,0
2503,Ackermannfunktion,0
2504,Computergrafik,0
2505,Fletcher’s Checksum,0
2506,Komplexitätstheorie,0
2507,Problem des Handlungsreisenden,0
2508,Rasterung von Linien,0
2509,RANSAC-Algorithmus,0
2510,Raytracing,0
2511,Schwellenwertverfahren,0
2512,Bestimmtheitsmaß,0
2513,Differentialrechnung,0
2514,Dreiteilung des Winkels,0
2515,Einschrittverfahren,0
2516,Epipolargeometrie,0
2517,Goldener Schnitt,0
2518,Heegner-Punkt,0
2519,Holomorphe Funktion,0
2520,Kreiszahl,0
2521,Malfatti-Kreis,0
2522,Mathematik in der Blütezeit des Islam,0
2523,Numerische lineare Algebra,0
2524,Quadratur des Kreises,0
2525,Riemannsche Vermutung,0
2526,Riemannsche Zeta-Funktion,0
2527,Satz des Euklid,0
2528,Satz des Pythagoras,0
2529,Satz von Dirichlet (Primzahlen),0
2530,Stochastische Analysis,0
2531,Wissenschaftliches Werk Leonhard Eulers,0
2532,Würfelverdoppelung,0
2533,Acetabuloplastik,0
2534,Aortendissektion,0
2535,Benigne Prostatahyperplasie,0
2536,Brustkrebs,0
2537,Dermatophytose,0
2538,Endokrine Orbitopathie,0
2539,Endometriose,0
2540,Endotracheale Intubation,0
2541,Erythropoetin,0
2542,Fragiles-X-Syndrom,0
2543,Fruchtwasserembolie,0
2544,Gelbfieber,0
2545,Geschichte des Strahlenschutzes,0
2546,Hämochromatose,0
2547,Hämorrhoiden,0
2548,Herz-Lungen-Wiederbelebung,0
2549,Hirnmetastase,0
2550,Hyperthyreose,0
2551,Hysterektomie,0
2552,Hodgkin-Lymphom,0
2553,Idiopathische interstitielle Pneumonie,0
2554,Immunologie,0
2555,Impfung,0
2556,Inselzelltransplantation,0
2557,Jetlag,0
2558,Katzenaugen-Syndrom,0
2559,Knochenmetastase,0
2560,Kreuzbandriss,0
2561,Listeriose,0
2562,Masern,0
2563,Meningitis,0
2564,Migräne,0
2565,Mikrotom,0
2566,Mitralklappeninsuffizienz,0
2567,Morbus Behçet,0
2568,Morbus Coats,0
2569,Morbus Fabry,0
2570,Morbus Wilson,0
2571,Multiple Sklerose,0
2572,Paroxysmale nächtliche Hämoglobinurie,0
2573,Pest,0
2574,Prostatakrebs,0
2575,Radiojodtherapie,0
2576,Rechtsschenkelblock,0
2577,Restless-Legs-Syndrom,0
2578,Röteln,0
2579,Selenmangel,0
2580,Sinusthrombose,0
2581,Sonografie,0
2582,Spinalanästhesie,0
2583,Spiropterakarzinom,0
2584,Spondylitis ankylosans,0
2585,Strumaresektion,0
2586,Subarachnoidalblutung,0
2587,Tapeverband,0
2588,Thyreoidektomie,0
2589,Triple-Osteotomie,0
2590,Tuberkulose,0
2591,Tumorkachexie,0
2592,Vaginalzytologie,0
2593,Virushülle,0
2594,Windpocken,0
2595,Zervixkarzinom,0
2596,Zöliakie,0
2597,Zystenniere,0
2598,Geschichte der Zahnmedizin,0
2599,Lokalanästhesie (Zahnmedizin),0
2600,Pfeilerwertigkeit,0
2601,Totalprothese,0
2602,Zahnschema,0
2603,Babesiose des Hundes,0
2604,Canine Demodikose,0
2605,Canines Cushing-Syndrom,0
2606,Chronische Nierenerkrankung der Katze,0
2607,Einschlusskörperchenkrankheit der Riesenschlangen,0
2608,Ellbogendysplasie,0
2609,Encephalitozoonose,0
2610,Fadenwurminfektionen des Hundes,0
2611,Feline arterielle Thromboembolie,0
2612,Feline Hyperthyreose,0
2613,Feline infektiöse Peritonitis,0
2614,Felines Immundefizienz-Virus,0
2615,Feline Neonatale Isoerythrolyse,0
2616,FeLV-Infektion,0
2617,Flohallergie,0
2618,Mastzelltumor des Hundes,0
2619,Protothekose,0
2620,Rinderpest,0
2621,Rotz (Krankheit),0
2622,Tierseuche,0
2623,Vertebral Heart Score,0
2624,Wurminfektionen der Katze,0
2625,ACE-Hemmer,0
2626,Bisamapfel,0
2627,Clotrimazol,0
2628,Konzepte zur Überwindung der Blut-Hirn-Schranke,0
2629,Paracetamol,0
2630,Theophyllin,0
2631,Allgemeine Relativitätstheorie,0
2632,Atom,0
2633,Dunkelfeldmikroskopie,0
2634,Fluoreszenzmikroskopie,0
2635,Forschungsreaktor Haigerloch,0
2636,Geschichte der speziellen Relativitätstheorie,0
2637,Konfokalmikroskop,0
2638,Large Hadron Collider,0
2639,Le-Sage-Gravitation,0
2640,Lichtgeschwindigkeit,0
2641,Lorentzsche Äthertheorie,0
2642,Luftfeuchtigkeit,0
2643,Relativitätstheorie,0
2644,Theodor W. Adorno,0
2645,Akrasia,0
2646,Apologie (Platon),0
2647,Apollonios von Tyana,0
2648,Archytas von Tarent,0
2649,Hannah Arendt,0
2650,Arete,0
2651,Aristoteles,0
2652,Arkesilaos,0
2653,Antiochos von Askalon,0
2654,Walter Benjamin,0
2655,Bessarion,0
2656,Siger von Brabant,0
2657,Boethius,0
2658,Charmides,0
2659,"Anthony Ashley Cooper, 3. Earl of Shaftesbury",0
2660,Dihairesis,0
2661,Daimonion,0
2662,Meister Eckhart,0
2663,Das Eine,0
2664,Empedokles,0
2665,Eudaimonie,0
2666,Euthydemos,0
2667,Euthyphron,0
2668,Existential Graphs,0
2669,Fatalismus,0
2670,Ludwig Feuerbach,0
2671,Dietrich von Freiberg,0
2672,Das Gute,0
2673,James Harrington,0
2674,Gorgias (Platon),0
2675,Martin Heidegger,0
2676,Heraklit,0
2677,Hermetik,0
2678,Ideenlehre,0
2679,Ion (Platon),0
2680,Karl Jaspers,0
2681,Karneades von Kyrene,0
2682,Kelsos,0
2683,Kratylos,0
2684,Kritias (Platon),0
2685,Kritik und Krise,0
2686,Kritischer Rationalismus,0
2687,Kriton,0
2688,Lysis (Platon),0
2689,Marsilius von Padua,0
2690,Phaidon,0
2691,Phaidros,0
2692,Philon von Larisa,0
2693,Materialismusstreit,0
2694,Menexenos (Platon),0
2695,Menon,0
2696,Neuplatonismus,0
2697,Friedrich Nietzsche,0
2698,Neuroethik,0
2699,Nietzsche-Archiv,0
2700,Nomoi,0
2701,Orphiker,0
2702,Parmenides (Platon),0
2703,Philebos,0
2704,Philosophie,0
2705,Platon,0
2706,Platonische Liebe,0
2707,Plotin,0
2708,Politeia,0
2709,Politikos,0
2710,Porphyrios,0
2711,Proklos,0
2712,Protreptik,0
2713,Protagoras (Platon),0
2714,Pythagoreer,0
2715,Qualia,0
2716,Radbruchsche Formel,0
2717,Renaissance-Humanismus,0
2718,Johannes Duns Scotus,0
2719,Seele,0
2720,Seelengrund,0
2721,Seneca,0
2722,Siebter Brief (Platon),0
2723,Johan Vilhelm Snellman,0
2724,Simplikios,0
2725,Sophistes,0
2726,Symposion (Platon),0
2727,Synesios von Kyrene,0
2728,Theaitetos,0
2729,Timaios,0
2730,Ungeschriebene Lehre,0
2731,Über Anmut und Würde,0
2732,Vom Nutzen und Nachteil der Historie für das Leben,0
2733,Alfred North Whitehead,0
2734,Nahrungstabu,0
2735,Chicagoer Schule (Soziologie),0
2736,Volk,0
2737,Max Weber,0
2738,Al-Chidr,0
2739,Felice Beato,0
2740,Fluchtafel,0
2741,Mogulreich,0
2742,Uxmal,0
2743,Auge für Auge,0
2744,Blackbirding,0
2745,First Nations,0
2746,Goa,0
2747,Indianerpolitik der Vereinigten Staaten,0
2748,Inuit-Kultur,0
2749,James P. Beckwourth,0
2750,Kulturareal Desert,0
2751,Mi’kmaq,0
2752,Mungo Man,0
2753,Nekomata,0
2754,Nez-Percé-Krieg,0
2755,Paschtunische Schrift,0
2756,Pfad der Tränen,0
2757,Protokolle der Weisen von Zion,0
2758,Sabbat,0
